x,y
2555118.896,1186627.031
2555188.110,1186669.582
2555251.940,1186708.499
2555281.677,1186726.693
2555324.855,1186753.306
2555352.963,1186769.733
2555386.442,1186789.550
2555405.698,1186800.409
2555472.333,1186837.132
2555502.326,1186852.942
2555542.831,1186873.192
2555553.171,1186878.641
2555584.587,1186892.890
2555629.566,1186912.417
2555676.481,1186930.869
2555725.094,1186947.839
2555779.473,1186964.192
2555829.214,1186977.247
2555863.698,1186984.959
2555895.130,1186990.833
2555932.913,1186997.024
2555989.040,1187003.797
2556028.554,1187007.057
2556072.009,1187009.139
2556102.967,1187009.817
2556146.962,1187009.138
2556176.290,1187008.348
2556207.112,1187006.447
2556243.773,1187003.188
2556277.446,1186998.979
2556327.548,1186991.376
2556373.445,1186982.367
2556419.007,1186971.889
2556452.185,1186963.158
2556478.385,1186954.874
2556526.697,1186939.343
2556549.096,1186931.404
2556599.956,1186911.311
2556633.293,1186896.706
2556672.346,1186878.291
2556710.798,1186858.634
2556751.924,1186836.677
2556809.779,1186803.916
2556850.556,1186778.473
2556908.672,1186741.766
2556950.371,1186714.672
2557006.299,1186678.388
2557075.696,1186631.927
2557174.621,1186567.192
2557263.819,1186510.930
2557309.721,1186483.057
2557357.663,1186454.958
2557389.140,1186437.138
2557423.703,1186418.287
2557489.696,1186383.786
2557531.971,1186363.677
2557569.455,1186346.015
2557582.681,1186339.982
2557639.515,1186316.177
2557698.621,1186293.239
2557757.678,1186271.625
2557792.990,1186260.025
2557815.622,1186252.755
2557861.355,1186238.926
2557872.743,1186235.603
2557923.580,1186221.759
2557976.070,1186209.113
2558016.797,1186199.998
2558064.141,1186190.735
2558102.202,1186184.448
2558141.991,1186177.785
2558166.998,1186174.294
2558206.025,1186169.049
2558255.952,1186163.560
2558329.763,1186157.385
2558339.172,1186156.856
2558404.622,1186154.127
2558451.585,1186153.174
2558491.167,1186153.174
2558518.281,1186153.573
2558580.180,1186155.632
2558630.610,1186159.160
2558688.215,1186163.770
2558738.846,1186169.698
2558786.259,1186175.772
2558824.780,1186181.699
2558882.713,1186192.069
2558916.200,1186198.589
2558948.500,1186205.552
2558986.133,1186214.590
2559014.730,1186221.406
2559060.069,1186233.407
2559115.864,1186250.044
2559157.499,1186263.082
2559191.725,1186274.934
2559227.878,1186287.677
2559275.736,1186305.753
2559316.172,1186321.908
2559370.503,1186344.763
2559418.817,1186366.883
2559466.110,1186390.315
2559489.541,1186402.248
2559521.700,1186419.419
2559553.860,1186437.319
2559589.657,1186458.129
2559610.216,1186470.499
2559638.156,1186487.380
2559674.244,1186510.663
2559706.112,1186531.910
2559735.944,1186552.549
2559769.795,1186576.826
2559803.028,1186601.592
2559832.277,1186624.320
2559859.635,1186646.437
2559884.201,1186666.678
2559908.320,1186687.404
2559929.566,1186706.030
2559956.577,1186730.194
2559982.335,1186754.205
2560004.851,1186775.475
2560028.321,1186798.484
2560049.130,1186819.292
2560071.104,1186841.663
2560098.463,1186870.331
2560123.608,1186896.668
2560124.372,1186897.513
2560125.653,1186898.883
2560150.151,1186925.890
2560180.566,1186959.359
2560221.312,1187005.054
2560260.166,1187049.146
2560300.860,1187095.773
2560337.486,1187138.343
2560372.453,1187178.644
2560404.754,1187215.242
2560481.133,1187302.895
2560564.556,1187398.336
2560651.975,1187498.645
2560722.650,1187578.952
2560770.805,1187634.367
2560783.677,1187648.743
2560833.613,1187705.887
2560891.841,1187772.562
2560941.182,1187829.310
2560996.595,1187892.874
2561037.194,1187938.805
2561077.263,1187985.013
2561121.289,1188035.122
2561143.494,1188060.696
2561163.071,1188083.115
2561191.916,1188115.748
2561215.701,1188143.112
2561243.169,1188174.475
2561266.219,1188200.891
2561295.476,1188234.253
2561328.624,1188272.560
2561361.040,1188309.500
2561392.192,1188345.179
2561404.296,1188359.176
2561422.818,1188380.435
2561427.185,1188385.357
2561441.347,1188401.257
2561441.362,1188401.273
2561442.075,1188402.085
2561448.351,1188409.224
2561468.856,1188432.771
2561488.303,1188455.261
2561517.936,1188489.260
2561544.527,1188519.688
2561570.325,1188549.189
2561600.036,1188582.791
2561630.464,1188617.716
2561662.214,1188653.964
2561693.170,1188689.286
2561723.941,1188724.819
2561753.442,1188758.686
2561772.360,1188779.984
2561798.422,1188810.014
2561828.849,1188844.411
2561852.715,1188872.112
2561881.554,1188905.052
2561902.324,1188928.864
2561927.063,1188957.175
2561952.595,1188986.543
2561967.121,1189003.265
2561979.152,1189016.898
2561995.133,1189035.312
2562025.401,1189069.708
2562052.177,1189100.294
2562068.369,1189118.920
2562089.536,1189143.262
2562099.374,1189154.297
2562117.371,1189175.224
2562147.004,1189208.878
2562179.388,1189245.815
2562203.096,1189273.225
2562228.179,1189301.801
2562250.826,1189327.942
2562274.956,1189355.565
2562309.565,1189395.148
2562336.657,1189425.310
2562363.116,1189454.415
2562395.394,1189489.234
2562429.155,1189524.477
2562456.989,1189553.158
2562480.485,1189576.760
2562508.847,1189604.805
2562544.302,1189639.308
2562571.607,1189665.130
2562593.992,1189685.264
2562616.851,1189706.325
2562638.759,1189726.117
2562648.919,1189735.007
2562659.186,1189744.214
2562677.389,1189760.407
2562708.399,1189786.971
2562737.820,1189811.947
2562780.417,1189845.472
2562801.773,1189864.245
2562805.605,1189867.592
2562850.374,1189902.940
2562885.404,1189929.821
2562918.107,1189954.480
2562957.160,1189983.268
2562993.566,1190009.409
2563027.644,1190033.432
2563053.045,1190050.790
2563065.744,1190059.362
2563085.960,1190073.015
2563095.167,1190079.047
2563114.111,1190091.747
2563135.807,1190105.716
2563160.042,1190121.380
2563185.125,1190137.149
2563217.616,1190157.153
2563242.487,1190172.498
2563265.453,1190186.680
2563284.080,1190198.003
2563312.230,1190215.255
2563343.028,1190234.410
2563371.603,1190251.979
2563400.776,1190270.121
2563429.986,1190288.219
2563448.084,1190299.544
2563469.673,1190312.772
2563497.296,1190329.811
2563526.506,1190347.909
2563556.669,1190366.643
2563584.080,1190383.575
2563612.999,1190401.344
2563635.795,1190415.119
2563658.676,1190429.330
2563678.257,1190441.395
2563710.007,1190461.079
2563738.157,1190478.330
2563763.452,1190494.180
2563792.132,1190511.853
2563816.687,1190527.146
2563842.297,1190542.808
2563871.826,1190560.907
2563893.520,1190574.453
2563915.958,1190588.423
2563940.935,1190603.663
2563964.005,1190618.057
2563974.483,1190624.407
2564003.482,1190642.293
2564026.871,1190656.687
2564047.508,1190669.494
2564073.544,1190685.474
2564097.145,1190700.186
2564114.820,1190711.088
2564137.256,1190724.820
2564157.682,1190737.414
2564186.892,1190755.511
2564211.551,1190770.646
2564233.564,1190784.299
2564256.107,1190798.164
2564280.871,1190813.299
2564304.737,1190828.301
2564332.148,1190845.129
2564354.901,1190858.941
2564378.395,1190873.757
2564394.589,1190883.706
2564418.400,1190898.417
2564438.878,1190911.064
2564462.056,1190925.565
2564486.680,1190940.477
2564496.629,1190946.620
2564517.055,1190959.003
2564550.394,1190979.746
2564582.409,1190999.325
2564621.884,1191023.772
2564674.907,1191056.581
2564713.430,1191080.076
2564758.622,1191108.810
2564795.134,1191131.141
2564831.541,1191153.789
2564865.302,1191174.532
2564899.064,1191195.487
2564937.150,1191218.940
2564972.776,1191240.836
2565012.239,1191265.136
2565044.955,1191285.391
2565084.643,1191309.944
2565109.725,1191325.395
2565143.283,1191345.930
2565163.816,1191358.313
2565185.405,1191371.119
2565209.323,1191384.770
2565247.000,1191406.149
2565281.797,1191425.633
2565304.891,1191437.898
2565326.800,1191449.601
2565342.444,1191457.822
2565360.498,1191467.263
2565406.536,1191490.863
2565442.837,1191508.854
2565477.444,1191525.576
2565510.464,1191541.239
2565548.882,1191559.125
2565581.796,1191573.836
2565616.826,1191589.287
2565648.365,1191602.833
2565681.809,1191616.697
2565704.880,1191625.850
2565728.799,1191635.799
2565766.157,1191650.298
2565795.897,1191661.727
2565825.530,1191672.734
2565849.448,1191681.411
2565879.577,1191692.358
2565901.876,1191699.477
2565930.351,1191709.279
2565981.622,1191725.996
2566040.879,1191744.306
2566094.927,1191761.000
2566162.050,1191779.670
2566218.641,1191794.406
2566261.809,1191805.102
2566276.621,1191808.796
2566322.637,1191819.499
2566349.294,1191825.651
2566387.460,1191833.852
2566422.017,1191841.021
2566459.271,1191848.536
2566498.852,1191855.390
2566535.153,1191862.163
2566579.921,1191869.996
2566635.800,1191879.732
2566683.107,1191887.563
2566725.230,1191894.549
2566769.891,1191901.747
2566796.772,1191905.874
2566817.962,1191909.490
2566884.096,1191919.518
2566950.479,1191930.010
2567004.370,1191938.595
2567070.693,1191949.099
2567133.808,1191959.591
2567196.753,1191970.915
2567250.583,1191980.718
2567261.384,1191982.355
2567271.984,1191984.407
2567307.403,1191991.249
2567368.283,1192003.631
2567431.506,1192016.793
2567480.864,1192027.972
2567530.910,1192040.182
2567588.179,1192054.628
2567642.182,1192069.591
2567699.332,1192087.106
2567745.678,1192101.219
2567797.734,1192117.571
2567857.424,1192137.415
2567901.557,1192152.497
2567966.803,1192176.467
2568031.617,1192201.538
2568083.379,1192222.028
2568141.959,1192246.633
2568194.768,1192269.810
2568213.444,1192278.367
2568221.416,1192282.038
2568235.492,1192288.547
2568284.411,1192311.455
2568313.303,1192325.266
2568354.578,1192345.586
2568391.409,1192364.159
2568434.430,1192386.542
2568480.152,1192411.095
2568529.524,1192438.558
2568555.241,1192453.401
2568586.992,1192471.815
2568641.604,1192504.517
2568690.208,1192534.441
2568719.338,1192552.645
2568762.931,1192581.016
2568798.950,1192604.900
2568837.685,1192631.255
2568884.966,1192664.461
2568938.240,1192703.163
2569012.758,1192759.236
2569063.396,1192799.307
2569065.414,1192800.904
2569067.526,1192802.576
2569125.946,1192850.201
2569188.335,1192903.223
2569245.563,1192954.474
2569288.426,1192993.526
2569330.018,1193032.420
2569367.483,1193067.981
2569427.014,1193124.020
2569476.861,1193171.010
2569521.312,1193212.921
2569569.414,1193258.006
2569611.461,1193297.405
2569646.568,1193330.553
2569685.145,1193366.906
2569716.259,1193396.116
2569746.183,1193423.924
2569772.219,1193448.371
2569782.591,1193458.042
2569800.220,1193474.726
2569821.778,1193494.917
2569836.829,1193508.855
2569866.039,1193535.208
2569894.297,1193559.972
2569929.857,1193589.976
2569960.177,1193614.265
2569994.150,1193639.982
2570026.376,1193662.843
2570056.221,1193683.162
2570090.511,1193704.911
2570120.515,1193723.009
2570147.504,1193738.566
2570177.190,1193754.758
2570211.479,1193772.539
2570253.231,1193792.382
2570280.695,1193804.764
2570307.682,1193816.353
2570341.496,1193830.006
2570370.864,1193840.959
2570401.027,1193851.278
2570431.031,1193861.279
2570465.956,1193871.758
2570501.993,1193881.601
2570531.520,1193888.745
2570569.771,1193897.891
2570571.388,1193898.217
2570606.414,1193905.286
2570638.322,1193910.717
2570654.442,1193913.207
2570679.241,1193916.581
2570700.205,1193919.301
2570730.344,1193922.660
2570754.813,1193925.142
2570805.240,1193928.361
2570856.695,1193930.701
2570902.797,1193931.737
2570998.632,1193932.502
2571048.781,1193933.195
2571126.785,1193934.190
2571192.851,1193935.201
2571252.537,1193935.562
2571299.003,1193936.477
2571324.525,1193936.883
2571369.628,1193938.379
2571412.680,1193941.016
2571466.053,1193945.848
2571504.272,1193950.241
2571548.202,1193956.830
2571598.501,1193965.836
2571648.799,1193977.038
2571674.422,1193983.087
2571695.146,1193988.460
2571749.178,1194003.176
2571812.217,1194022.286
2571885.139,1194046.446
2571959.380,1194072.146
2572038.014,1194100.260
2572112.913,1194128.375
2572175.075,1194152.316
2572242.286,1194179.112
2572304.008,1194203.933
2572370.779,1194232.048
2572432.940,1194258.844
2572503.446,1194290.255
2572542.105,1194307.826
2572577.247,1194323.861
2572607.389,1194338.283
2572639.188,1194353.074
2572682.678,1194374.160
2572728.144,1194396.126
2572786.132,1194425.117
2572853.563,1194459.823
2572911.111,1194489.914
2572995.235,1194535.382
2573076.066,1194580.189
2573152.722,1194624.558
2573216.860,1194662.557
2573288.025,1194705.388
2573356.995,1194748.218
2573400.924,1194776.114
2573442.656,1194803.130
2573478.809,1194826.838
2573522.389,1194855.625
2573574.007,1194890.771
2573639.680,1194937.119
2573693.494,1194977.757
2573723.147,1195001.039
2573753.678,1195026.078
2573785.966,1195053.751
2573821.547,1195085.598
2573854.934,1195116.786
2573885.465,1195146.217
2573924.122,1195183.336
2573950.663,1195209.430
2573967.068,1195225.305
2573990.457,1195247.213
2574009.774,1195265.040
2574034.240,1195286.971
2574057.873,1195307.643
2574083.680,1195329.374
2574106.140,1195347.291
2574122.174,1195360.031
2574136.351,1195370.891
2574150.802,1195381.729
2574167.988,1195394.457
2574181.775,1195404.345
2574199.840,1195417.086
2574215.141,1195427.659
2574230.424,1195437.582
2574246.444,1195448.049
2574254.498,1195453.232
2574275.156,1195466.237
2574309.300,1195487.181
2574340.629,1195504.957
2574375.125,1195524.318
2574432.502,1195554.063
2574480.022,1195576.239
2574520.503,1195594.192
2574570.663,1195615.135
2574628.919,1195636.959
2574679.784,1195655.264
2574730.120,1195673.391
2574780.282,1195690.991
2574845.050,1195714.223
2574903.306,1195734.993
2574966.315,1195757.169
2575027.036,1195778.993
2575088.987,1195800.992
2575152.349,1195823.521
2575176.400,1195832.111
2575182.136,1195834.140
2575210.605,1195844.289
2575281.183,1195869.633
2575347.006,1195892.514
2575424.975,1195920.497
2575502.944,1195948.306
2575572.465,1195972.769
2575659.058,1196004.274
2575724.179,1196027.154
2575779.795,1196047.394
2575834.004,1196067.459
2575880.468,1196085.586
2575919.189,1196102.130
2575959.845,1196120.961
2575987.478,1196135.569
2576030.599,1196160.208
2576062.632,1196180.800
2576093.931,1196202.756
2576100.904,1196207.989
2576113.446,1196217.334
2576135.497,1196235.182
2576163.724,1196260.454
2576189.068,1196284.742
2576211.597,1196306.741
2576227.370,1196323.180
2576241.760,1196338.912
2576261.472,1196362.723
2576289.265,1196398.848
2576299.055,1196412.606
2576305.536,1196422.263
2576312.416,1196431.921
2576319.901,1196443.607
2576331.410,1196461.731
2576341.108,1196478.216
2576349.046,1196492.240
2576356.190,1196505.336
2576362.319,1196517.014
2576368.757,1196529.414
2576375.199,1196542.958
2576382.402,1196558.230
2576389.015,1196573.217
2576394.767,1196586.390
2576400.281,1196599.402
2576406.155,1196613.998
2576414.190,1196633.876
2576419.441,1196647.921
2576425.693,1196664.021
2576431.774,1196681.373
2576438.299,1196698.966
2576443.726,1196714.673
2576448.352,1196728.054
2576453.780,1196742.719
2576457.881,1196754.096
2576464.364,1196772.352
2576474.286,1196801.456
2576483.594,1196827.174
2576505.207,1196890.380
2576526.338,1196951.170
2576550.609,1197019.516
2576568.352,1197069.569
2576588.907,1197124.715
2576605.417,1197168.953
2576637.554,1197249.965
2576657.987,1197298.926
2576680.982,1197351.622
2576717.389,1197429.727
2576758.241,1197509.737
2576797.611,1197581.069
2576827.690,1197632.891
2576881.852,1197719.711
2576907.996,1197758.169
2576924.758,1197782.907
2576944.719,1197811.151
2576964.828,1197838.245
2576992.768,1197875.709
2577014.688,1197904.112
2577034.319,1197928.554
2577045.982,1197942.696
2577077.831,1197981.987
2577109.053,1198018.764
2577140.185,1198054.686
2577164.771,1198082.686
2577185.600,1198105.906
2577203.356,1198125.199
2577221.007,1198144.716
2577243.365,1198168.793
2577264.929,1198192.604
2577285.434,1198214.697
2577310.553,1198240.929
2577332.513,1198263.816
2577353.416,1198285.776
2577361.350,1198294.333
2577399.686,1198333.291
2577449.614,1198383.854
2577515.154,1198448.390
2577587.117,1198517.069
2577653.345,1198578.763
2577742.413,1198659.420
2577770.956,1198684.920
2577796.870,1198707.684
2577828.662,1198734.800
2577854.459,1198757.310
2577877.001,1198776.254
2577901.977,1198797.333
2577918.249,1198811.127
2577938.885,1198827.994
2577962.102,1198847.342
2577976.542,1198859.115
2577977.680,1198860.043
2577991.471,1198871.156
2578005.758,1198882.665
2578027.983,1198900.326
2578046.537,1198915.009
2578056.062,1198922.749
2578067.695,1198932.188
2578078.583,1198940.442
2578096.754,1198954.628
2578115.802,1198969.372
2578128.075,1198978.776
2578149.356,1198995.035
2578171.032,1199011.533
2578188.647,1199025.001
2578203.391,1199035.999
2578213.991,1199044.209
2578228.734,1199054.968
2578246.029,1199067.799
2578266.113,1199082.542
2578283.567,1199095.135
2578308.369,1199112.924
2578309.820,1199113.966
2578330.126,1199128.546
2578348.935,1199141.935
2578370.614,1199157.156
2578388.306,1199169.589
2578414.606,1199187.760
2578442.341,1199206.808
2578464.258,1199221.712
2578493.700,1199241.780
2578518.565,1199258.516
2578534.467,1199269.065
2578556.358,1199284.306
2578580.826,1199300.804
2578603.539,1199316.425
2578621.392,1199328.938
2578634.860,1199338.502
2578650.736,1199349.484
2578669.146,1199362.554
2578688.592,1199376.420
2578706.763,1199389.889
2578727.803,1199405.671
2578744.461,1199418.103
2578766.856,1199435.557
2578787.338,1199452.055
2578802.800,1199464.966
2578816.587,1199476.443
2578826.911,1199485.598
2578870.155,1199523.437
2578920.628,1199572.514
